1125026;XY-YTM;CLJ;2132;27-06-2010;1 day;Maintenance
1125045;XY-IOO;PEG;4980;10-08-2016;11:22:00;Maintenance
1125046;XY-YAZ;LBA;6310;25-11-2013;1 day;Maintenance
1125052;XY-ZDY;MSQ;7910;15-11-2014;1 day;Maintenance
1125054;XY-NMY;BJV;4950;11-01-2013;04:28:00;Maintenance
1125056;XY-LYP;DUS;2922;17-06-2015;22:14:00;Maintenance
1125057;XY-OHF;SEN;1810;18-04-2016;11:50:00;Maintenance
1125058;XY-FBA;FMO;1420;16-06-2015;1 day;Maintenance
1125065;XY-YTM;BJV;3246;26-12-2010;05:56:00;Maintenance
1125069;XY-JXR;PIK;3797;02-05-2015;11:13:00;Maintenance
1128026;XY-YAZ;AAL;7323;07-05-2015;23:30:00;Maintenance
1128028;XY-CMJ;MMX;5754;31-12-2014;1 day;Maintenance
1128033;XY-LYP;KTW;4997;30-07-2015;22:58:00;Maintenance
1128035;XY-NHZ;ORK;5521;15-12-2013;1 day;Maintenance
1128043;XY-ZDY;DUB;7332;21-09-2013;1 day;Maintenance
1126051;XY-NMY;GRZ;7532;12-12-2012;1 day;Maintenance
1126055;XY-ZDY;TZL;5553;16-07-2012;1 day;Maintenance
1126067;XY-JXR;OVD;3400;17-05-2011;1 day;Maintenance
1126071;XY-JXR;RTM;7420;08-07-2015;1 day;Maintenance
157706;XY-OZH;PRG;7210;14-11-2013;1 day;Maintenance
1127014;XY-OHF;PDL;6400;10-06-2011;06:55:00;Maintenance
1127019;XY-ZWJ;FRA;7931;07-12-2012;1 day;Maintenance
1127025;XY-IOO;SVG;2822;16-09-2012;1 day;Maintenance
1127033;XY-ALV;TRF;5101;30-09-2013;1 day;Maintenance
1127035;XY-JXR;INN;6797;02-01-2013;16:01:00;Maintenance
1127041;XY-PZC;SXB;3436;17-09-2013;1 day;Maintenance
1127043;XY-MBJ;BUD;2330;14-06-2014;21:07:00;Maintenance
157902;XY-YAZ;TPS;2731;25-07-2015;13:29:00;Maintenance
157903;XY-OFW;CAG;6297;28-09-2010;08:08:00;Maintenance
1129012;XY-ALV;SZG;2620;08-12-2015;1 day;Maintenance
1129013;XY-OFW;BRU;6500;16-01-2010;1 day;Maintenance
1129015;XY-YAZ;MPL;8500;25-02-2016;1 day;Maintenance
1129019;XY-NMY;AHO;5797;31-07-2013;00:33:00;Maintenance
1129041;XY-OHF;IST;2780;05-08-2012;13:14:00;Maintenance
1129042;XY-ZMF;FRA;6112;02-02-2015;05:53:00;Maintenance
1129049;XY-JXR;EGC;5413;15-09-2013;15:39:00;Maintenance
1129054;XY-NHZ;OUL;6114;09-07-2013;06:33:00;Maintenance
1129055;XY-ZMF;;5280;21-11-2010;08:26:00;Maintenance
1129056;XY-FBA;ODS;8500;05-04-2013;1 day;Maintenance
1129068;XY-ZMF;LIS;2913;17-12-2010;1 day;Maintenance
1130012;XY-LQZ;TFN;2214;30-11-2011;1 day;Maintenance
1130014;XY-IOO;CTA;5712;04-10-2012;01:34:00;Maintenance
1130016;XY-IWX;BGO;2697;30-01-2010;09:08:00;Maintenance
1130023;XY-OHF;MSQ;3454;10-09-2014;1 day;Maintenance
1130044;XY-IWX;INN;3201;21-08-2011;06:20:00;Maintenance
1130049;XY-MBJ;VAR;2216;03-02-2012;1 day;Maintenance
1130056;XY-OFW;SAW;7332;21-09-2010;1 day;Maintenance
1130059;XY-JXR;AAL;3442;20-01-2014;05:44:00;Maintenance
1130061;XY-CMJ;CPH;5750;28-06-2013;22:59:00;Maintenance
1130067;XY-MBJ;AJA;7600;28-05-2016;15:32:00;Maintenance
158105;XY-OFW;BRQ;5744;19-03-2013;1 day;Maintenance
158110;XY-YTM;PRN;7930;02-08-2015;03:56:00;Maintenance
1131043;XY-MBJ;SJJ;2921;04-04-2015;13:58:00;Maintenance
1131045;XY-OFW;NTE;5302;07-05-2010;14:01:00;Maintenance
1131046;XY-NHZ;RNS;2433;16-07-2011;11:35:00;Maintenance
1131048;XY-MBJ;HEL;6797;28-01-2014;02:15:00;Maintenance
1133048;XY-PZC;EXT;3234;13-02-2015;1 day;Maintenance
1133051;XY-OZH;LCY;3240;05-09-2016;1 day;Maintenance
1133052;XY-LQZ;RHO;3460;23-07-2010;1 day;Maintenance
1133060;XY-ZMF;OLB;6110;25-12-2010;00:56:00;Maintenance
1131066;XY-ZDY;LYS;6220;09-09-2011;06:34:00;Maintenance
1131068;XY-JXR;EGC;3000;13-12-2013;22:03:00;Maintenance
1131070;XY-LQZ;LEJ;2931;01-07-2013;1 day;Maintenance
158204;XY-LYP;EMA;2150;23-11-2014;1 day;Maintenance
158210;XY-CMJ;DSA;4990;01-04-2015;16:12:00;Maintenance
1132011;XY-NMY;EDI;2550;03-05-2012;19:39:00;Maintenance
1132012;XY-IOO;;7697;14-03-2013;1 day;Maintenance
1132013;XY-OZH;DUS;6321;22-10-2014;15:56:00;Maintenance
1132021;XY-LQZ;ESB;5260;12-08-2012;02:57:00;Maintenance
1132024;XY-FBA;MMX;8510;15-12-2014;01:37:00;Maintenance
1132025;XY-LYP;SVG;5750;02-10-2011;1 day;Maintenance
1132029;XY-ZDY;MAH;5534;29-11-2013;20:49:00;Maintenance
1132032;XY-ZWJ;RHO;7112;16-01-2015;02:05:00;Maintenance
1132037;XY-NMY;EMA;3700;04-05-2010;1 day;Maintenance
1132038;XY-YTM;MRS;3100;07-04-2012;1 day;Maintenance
1132042;XY-CMJ;;5640;03-01-2016;1 day;Maintenance
1132052;XY-MBJ;KGS;2770;29-09-2013;1 day;Maintenance
1132055;XY-OHF;BRQ;5510;23-01-2015;00:27:00;Maintenance
1132067;XY-OZH;CRL;2134;16-02-2013;23:57:00;Maintenance
1132070;XY-ALV;DBV;1100;22-12-2016;1 day;Maintenance
158307;XY-JXR;BOJ;7500;15-08-2011;16:53:00;Maintenance
158309;XY-LYP;CFU;6730;24-12-2011;00:18:00;Maintenance
1133013;XY-NMY;ANR;3130;24-11-2016;1 day;Maintenance
1133014;XY-IOO;OSL;2841;10-07-2013;1 day;Maintenance
1133018;XY-PZC;BCN;2421;10-09-2011;10:00:00;Maintenance
1133029;XY-ALV;TLN;7532;19-12-2010;1 day;Maintenance
1133030;XY-MBJ;;2320;06-10-2016;20:23:00;Maintenance
1133032;XY-JXR;RMU;2497;28-02-2012;1 day;Maintenance
158406;XY-IWX;BHD;8000;15-01-2013;1 day;Maintenance
158407;XY-JXR;DTM;3597;26-03-2014;1 day;Maintenance
158408;XY-ZDY;VCE;6110;16-02-2014;16:22:00;Maintenance
1134014;XY-NHZ;AES;2781;24-11-2014;1 day;Maintenance
1134030;XY-LYP;TIA;3442;04-12-2013;16:17:00;Maintenance
1134031;XY-ALV;TGD;6210;15-12-2016;1 day;Maintenance
1134032;XY-CMJ;BCN;3443;21-07-2015;08:20:00;Maintenance
1134033;XY-LQZ;EGC;2927;01-07-2011;1 day;Maintenance
1134037;XY-LQZ;TKU;5322;23-09-2010;1 day;Maintenance
1134038;XY-JXR;RTM;5414;18-11-2013;1 day;Maintenance
1134041;XY-ZMF;FUE;3413;30-06-2011;13:47:00;Maintenance
1134042;XY-OZH;BHX;5714;08-06-2010;22:29:00;Maintenance
1134058;XY-PZC;INN;7810;26-01-2013;1 day;Maintenance
1134060;XY-ZDY;KGS;2150;09-09-2015;00:59:00;Maintenance
1134063;XY-LYP;CFU;7430;22-05-2012;1 day;Maintenance
1134066;XY-NMY;DSA;7712;06-10-2012;12:41:00;Maintenance
1134068;XY-LQZ;BGY;5553;09-02-2012;10:07:00;Maintenance
1134071;XY-CMJ;PMO;2550;14-08-2014;1 day;Maintenance
158506;XY-ZWJ;VST;5247;18-07-2014;1 day;Maintenance
158508;XY-YTM;EIN;3700;06-11-2010;01:27:00;Maintenance
158509;XY-ALV;STN;2424;26-08-2014;07:55:00;Maintenance
1135015;XY-ZWJ;NCL;3420;18-12-2016;1 day;Maintenance
1135018;XY-LYP;MAD;1410;01-10-2011;1 day;Maintenance
1135055;XY-ZMF;SVG;8570;09-11-2015;1 day;Maintenance
1135059;XY-PZC;;2510;11-04-2013;06:27:00;Maintenance
1135060;XY-ZDY;PFO;3110;13-08-2015;1 day;Maintenance
1135062;XY-FBA;VRN;3500;07-06-2012;11:37:00;Maintenance
1135066;XY-IWX;BTS;7322;20-01-2011;14:03:00;Maintenance
1135070;XY-IOO;KSC;2824;31-03-2012;1 day;Maintenance
1136065;XY-ZDY;;2424;20-06-2016;20:24:00;Maintenance
1136048;XY-OHF;HAU;7323;05-12-2010;1 day;Maintenance
1136057;XY-ZDY;ATH;3423;14-08-2010;1 day;Maintenance
1137038;XY-IWX;RHO;5312;11-08-2010;1 day;Maintenance
1137039;XY-ALV;CAG;5250;31-08-2014;1 day;Maintenance
1137041;XY-IWX;SKG;2422;20-06-2014;1 day;Maintenance
1137042;XY-ZMF;JMK;3020;06-05-2010;1 day;Maintenance
1137047;XY-ZMF;SCQ;6300;05-06-2010;15:41:00;Maintenance
1137050;XY-OHF;BGO;3432;03-02-2010;1 day;Maintenance
1137057;XY-ZDY;BGY;5755;01-03-2011;1 day;Maintenance
1141042;XY-OHF;BGO;2425;25-01-2010;1 day;Maintenance
1141045;XY-JXR;BFS;2613;11-09-2015;1 day;Maintenance
1139035;XY-NHZ;PMO;7413;29-10-2016;1 day;Maintenance
1139041;XY-CMJ;BGO;6110;16-11-2012;1 day;Maintenance
1139043;XY-OFW;BGO;7332;08-07-2010;05:23:00;Maintenance
1139054;XY-ALV;CTA;1897;25-12-2013;1 day;Maintenance
1139060;XY-YAZ;LIS;5242;04-03-2010;1 day;Maintenance
1139065;XY-CMJ;KGS;4997;02-02-2011;19:17:00;Maintenance
1139067;XY-CMJ;GRZ;2931;26-11-2015;16:32:00;Maintenance
1140015;XY-LQZ;PSA;5541;10-09-2014;1 day;Maintenance
1140018;XY-OHF;MLA;2150;14-12-2016;1 day;Maintenance
1140019;XY-JXR;SKP;1400;08-02-2012;1 day;Maintenance
1140021;XY-OZH;EMA;2610;05-01-2014;13:03:00;Maintenance
1140035;XY-OHF;;3413;19-12-2012;1 day;Maintenance
1140051;XY-YAZ;SCQ;5341;17-03-2014;16:09:00;Maintenance
1140056;XY-IWX;NYO;2730;29-07-2016;1 day;Maintenance
1140058;XY-FBA;LBA;7830;12-12-2015;03:24:00;Maintenance
159109;XY-JXR;SPC;7530;14-10-2014;1 day;Maintenance
1142035;XY-YAZ;AAR;7797;21-05-2012;06:15:00;Maintenance
1142039;XY-NHZ;KIR;8120;03-05-2011;1 day;Maintenance
1142042;XY-YTM;BUD;5597;23-08-2015;02:04:00;Maintenance
1142049;XY-IOO;SCQ;6120;01-01-2011;1 day;Maintenance
1142056;XY-OZH;KEF;5553;09-01-2010;1 day;Maintenance
1142059;XY-OFW;SVG;3310;20-10-2011;1 day;Maintenance
1142064;XY-ZWJ;SAW;5751;22-05-2015;1 day;Maintenance
1142065;XY-OZH;BHX;3441;08-09-2014;15:48:00;Maintenance
1143011;XY-YTM;OST;2435;13-08-2012;1 day;Maintenance
1143014;XY-ZWJ;ESB;2917;04-08-2010;16:41:00;Maintenance
1143021;XY-MBJ;AGP;6210;25-06-2010;06:49:00;Maintenance
1143030;XY-NHZ;SPU;1810;29-11-2016;03:27:00;Maintenance
1143031;XY-MBJ;TSE;5244;10-02-2013;1 day;Maintenance
1143033;XY-ZWJ;EDI;2840;03-07-2014;1 day;Maintenance
1143045;XY-ZMF;FAE;5711;01-03-2011;06:40:00;Maintenance
1143055;XY-ZWJ;BJV;7411;09-08-2015;1 day;Maintenance
1143057;XY-ALV;LIS;6230;30-08-2016;02:13:00;Maintenance
1143064;XY-NHZ;FCO;7112;12-03-2010;1 day;Maintenance
1143065;XY-ALV;CPH;5242;19-02-2011;04:19:00;Maintenance
1143066;XY-OFW;TLN;3414;31-10-2015;16:49:00;Maintenance
1144038;XY-ZWJ;ZRH;2921;10-11-2013;11:41:00;Maintenance
1144043;XY-CMJ;HAU;7310;13-12-2011;1 day;Maintenance
1144054;XY-ALV;MSQ;5250;17-12-2012;16:33:00;Maintenance
1144059;XY-ZWJ;FMM;5297;27-10-2012;1 day;Maintenance
1144071;XY-ALV;PSA;3441;21-11-2010;09:36:00;Maintenance
159508;XY-NHZ;SPU;5312;17-02-2015;19:21:00;Maintenance
1145031;XY-IOO;RTM;7600;04-06-2015;16:47:00;Maintenance
1145035;XY-CMJ;ALA;1210;21-09-2015;09:59:00;Maintenance
1145040;XY-OFW;DLM;6597;08-09-2010;1 day;Maintenance
1145041;XY-OZH;STN;8100;13-03-2015;1 day;Maintenance
1145043;XY-OZH;OLB;2915;14-12-2015;17:45:00;Maintenance
1145052;XY-NHZ;NUE;5345;01-12-2010;1 day;Maintenance
1149029;XY-LQZ;KGS;6121;04-08-2013;21:29:00;Maintenance
1145053;XY-ZWJ;SCQ;3413;09-11-2011;07:31:00;Maintenance
1145054;XY-PZC;JMK;2432;03-10-2010;04:21:00;Maintenance
1145058;XY-MBJ;KUN;2770;27-11-2016;17:07:00;Maintenance
1145063;XY-NHZ;BLQ;1820;24-09-2010;1 day;Maintenance
1145065;XY-ZWJ;ALA;3244;10-11-2011;1 day;Maintenance
1145066;XY-YTM;PSR;6110;02-06-2011;11:40:00;Maintenance
1145070;XY-YAZ;BIA;8110;07-10-2015;1 day;Maintenance
159604;XY-OFW;VAA;6797;25-11-2010;15:20:00;Maintenance
1146011;XY-CMJ;FKB;1410;18-12-2011;19:34:00;Maintenance
1146014;XY-ZMF;KSC;1430;08-02-2016;17:19:00;Maintenance
1146017;XY-YTM;NYO;5753;23-11-2012;1 day;Maintenance
1146027;XY-ZDY;ZRH;6310;11-02-2012;1 day;Maintenance
1146059;XY-ZMF;RIX;7410;18-09-2016;1 day;Maintenance
1146065;XY-IWX;FKB;5260;02-08-2011;1 day;Maintenance
159702;XY-CMJ;BES;7321;28-09-2012;1 day;Maintenance
159704;XY-NHZ;AAL;2212;03-04-2012;12:19:00;Maintenance
1147022;XY-LYP;SAW;3452;22-11-2015;09:17:00;Maintenance
1147023;XY-JXR;MXP;6111;10-01-2016;1 day;Maintenance
1147026;XY-NHZ;LCY;2822;28-10-2011;1 day;Maintenance
1147031;XY-CMJ;CWL;2897;16-12-2013;1 day;Maintenance
1147033;XY-LYP;DEB;6112;28-08-2016;1 day;Maintenance
1147040;XY-ZDY;KIV;2330;16-09-2015;09:23:00;Maintenance
1148018;XY-FBA;EVN;2933;24-06-2013;1 day;Maintenance
1148028;XY-ZMF;;2730;04-05-2014;1 day;Maintenance
1148033;XY-LQZ;PMI;7311;04-11-2013;1 day;Maintenance
1148034;XY-NMY;LJU;2160;04-12-2016;16:37:00;Maintenance
1148041;XY-YAZ;KIR;5270;07-08-2012;20:53:00;Maintenance
1148042;XY-ZWJ;AYT;3416;09-02-2014;06:08:00;Maintenance
1148043;XY-CMJ;PEG;8100;01-10-2012;18:33:00;Maintenance
1148045;XY-ZWJ;VLC;7260;27-07-2010;20:50:00;Maintenance
1148058;XY-OFW;;2822;24-10-2016;1 day;Maintenance
1148062;XY-OZH;VRN;3220;15-12-2010;23:48:00;Maintenance
1150011;XY-FBA;TZL;5350;14-11-2012;1 day;Maintenance
1150012;XY-YAZ;TLS;2350;14-05-2012;15:16:00;Maintenance
1150014;XY-MBJ;TFS;5540;15-12-2012;1 day;Maintenance
1150016;XY-PZC;OST;5400;18-06-2013;1 day;Maintenance
1150018;XY-YTM;EIN;7230;08-11-2010;1 day;Maintenance
1150071;XY-PZC;BVA;5102;29-10-2013;18:38:00;Maintenance
160102;XY-YAZ;AAL;7412;31-08-2015;09:30:00;Maintenance
160105;XY-FBA;NOC;7601;23-06-2016;07:40:00;Maintenance
1151014;XY-IOO;AMS;8120;05-03-2010;1 day;Maintenance
1151038;XY-FBA;TZL;5412;29-09-2012;1 day;Maintenance
1151041;XY-OHF;ORK;5200;19-03-2010;09:51:00;Maintenance
160304;XY-ZWJ;SVQ;6113;13-06-2014;1 day;Maintenance
160310;XY-NMY;JMK;5753;12-12-2014;1 day;Maintenance
1153011;XY-PZC;KEF;7230;08-10-2016;00:04:00;Maintenance
1152037;XY-CMJ;HAU;5240;21-01-2011;1 day;Maintenance
1152042;XY-IWX;MUC;5500;12-04-2016;03:22:00;Maintenance
1152044;XY-LYP;KSC;2551;12-01-2016;1 day;Maintenance
1152049;XY-ZMF;NCE;2370;28-05-2013;20:22:00;Maintenance
1152056;XY-ALV;STR;8010;23-07-2012;02:59:00;Maintenance
1152058;XY-CMJ;BRQ;6520;28-08-2012;18:33:00;Maintenance
1152064;XY-YTM;LHR;2933;12-04-2016;19:24:00;Maintenance
1152065;XY-MBJ;AGP;2843;08-07-2010;02:49:00;Maintenance
1152069;XY-LYP;PSA;5210;05-07-2016;08:43:00;Maintenance
1153043;XY-NHZ;DEB;7313;21-07-2014;23:09:00;Maintenance
1153047;XY-LQZ;LUG;5341;05-05-2015;17:21:00;Maintenance
1153051;XY-ALV;RHO;5347;06-02-2016;1 day;Maintenance
1153052;XY-NMY;MMX;3432;21-11-2015;1 day;Maintenance
1153060;XY-FBA;GVA;2170;01-03-2011;1 day;Maintenance
1153061;XY-ZWJ;TZL;3450;15-02-2013;1 day;Maintenance
160710;XY-IOO;NCL;5720;23-02-2010;1 day;Maintenance
1157015;XY-OFW;ADA;7300;29-07-2013;1 day;Maintenance
1157016;XY-MBJ;HAU;5322;16-12-2013;20:44:00;Maintenance
1157017;XY-ZDY;TFS;5250;04-09-2015;01:10:00;Maintenance
1153064;XY-FBA;TOS;8570;01-01-2014;10:10:00;Maintenance
1153065;XY-ZDY;DUB;8110;26-09-2013;04:50:00;Maintenance
1153066;XY-IOO;HHN;2920;26-06-2016;1 day;Maintenance
1153068;XY-OZH;TSR;7830;18-01-2016;1 day;Maintenance
160410;XY-ZWJ;BRN;2312;15-05-2014;09:10:00;Maintenance
1154015;XY-JXR;PMO;3720;12-03-2014;1 day;Maintenance
1154022;XY-ZDY;INI;7540;09-08-2016;1 day;Maintenance
1154030;XY-JXR;CHQ;5544;16-01-2014;1 day;Maintenance
1154032;XY-ZDY;STR;2911;19-05-2016;1 day;Maintenance
1154041;XY-PZC;BUD;3435;10-11-2014;15:51:00;Maintenance
1154046;XY-YAZ;GRQ;5312;30-08-2012;03:03:00;Maintenance
1154048;XY-PZC;TXL;7601;16-10-2015;05:52:00;Maintenance
1154058;XY-JXR;TSR;2100;23-04-2014;1 day;Maintenance
1154060;XY-OHF;GRZ;8297;01-10-2014;1 day;Maintenance
1156066;XY-LQZ;STN;3251;23-02-2014;1 day;Maintenance
1156067;XY-ZMF;EVN;3432;11-03-2016;1 day;Maintenance
1156071;XY-ALV;CPH;6210;07-02-2015;1 day;Maintenance
160702;XY-ZMF;PSA;7111;09-05-2015;12:21:00;Maintenance
160706;XY-YTM;TZX;5521;26-04-2014;06:27:00;Maintenance
160709;XY-FBA;BSL;7250;03-08-2013;06:46:00;Maintenance
1157019;XY-OHF;CHQ;5343;22-09-2016;1 day;Maintenance
1157021;XY-NMY;CLJ;2433;21-04-2010;1 day;Maintenance
1157023;XY-OHF;VCE;7250;09-12-2011;10:26:00;Maintenance
1157028;XY-OZH;KSC;2810;16-06-2010;1 day;Maintenance
1157032;XY-YTM;FSC;1400;10-07-2014;09:57:00;Maintenance
1157038;XY-CMJ;ORY;3830;23-07-2013;16:09:00;Maintenance
1162065;XY-IWX;MAD;7300;04-09-2016;1 day;Maintenance
1162067;XY-YAZ;TGD;2750;28-07-2010;08:56:00;Maintenance
1158071;XY-FBA;WMI;5341;08-09-2016;23:51:00;Maintenance
160906;XY-FBA;NOC;7322;17-11-2011;06:30:00;Maintenance
160908;XY-MBJ;VAR;7730;14-01-2012;19:43:00;Maintenance
1159013;XY-PZC;OPO;7711;23-04-2011;01:42:00;Maintenance
1159022;XY-MBJ;VIE;3452;07-06-2010;22:20:00;Maintenance
1159023;XY-JXR;GRO;3320;19-05-2011;08:40:00;Maintenance
1159026;XY-OZH;LPA;7430;17-07-2013;1 day;Maintenance
1159029;XY-IOO;OPO;2911;20-01-2012;13:28:00;Maintenance
1159036;XY-NMY;EMA;7297;17-02-2014;1 day;Maintenance
1159041;XY-NHZ;VST;7270;28-02-2014;20:49:00;Maintenance
1159042;XY-IWX;FNC;8010;20-03-2014;20:57:00;Maintenance
1159067;XY-PZC;HHN;6230;21-11-2012;1 day;Maintenance
1159069;XY-JXR;BGO;7310;03-08-2010;1 day;Maintenance
161004;XY-IOO;SXB;5534;19-04-2010;19:51:00;Maintenance
1160013;XY-IOO;;7297;07-10-2013;1 day;Maintenance
1160035;XY-ZWJ;TZL;5743;12-11-2010;1 day;Maintenance
1160038;XY-LYP;BVA;2550;19-08-2010;16:35:00;Maintenance
1160070;XY-OHF;SPU;5310;06-06-2013;1 day;Maintenance
161103;XY-YAZ;INN;7712;30-05-2016;02:01:00;Maintenance
161106;XY-LYP;LIL;2170;13-03-2012;20:16:00;Maintenance
161107;XY-IOO;KSC;7600;12-04-2012;23:03:00;Maintenance
1161020;XY-JXR;HAU;5322;22-10-2011;04:52:00;Maintenance
1161021;XY-YTM;KIV;6322;03-08-2013;1 day;Maintenance
1163052;XY-YAZ;LGG;6123;17-07-2010;22:25:00;Maintenance
1163060;XY-PZC;ADA;2925;16-10-2016;03:36:00;Maintenance
1163062;XY-FBA;ZAD;3443;21-01-2014;1 day;Maintenance
1163065;XY-NMY;JER;2761;29-05-2012;22:37:00;Maintenance
1163070;XY-YAZ;VRN;5552;03-01-2013;1 day;Maintenance
1163071;XY-FBA;CIY;5297;11-05-2014;10:29:00;Maintenance
161402;XY-CMJ;NCL;4597;27-01-2013;22:06:00;Maintenance
161404;XY-YTM;GYD;2923;08-10-2011;1 day;Maintenance
1164011;XY-MBJ;TPS;3221;19-05-2010;1 day;Maintenance
1164016;XY-OFW;;7797;17-12-2011;1 day;Maintenance
1164018;XY-ZMF;AYT;5497;27-12-2011;1 day;Maintenance
1164021;XY-OHF;BES;3434;11-08-2015;1 day;Maintenance
1166058;XY-ZWJ;MAD;3432;30-08-2011;00:39:00;Maintenance
161704;XY-NMY;OTP;3840;25-04-2012;14:57:00;Maintenance
1167015;XY-OZH;NYO;5101;16-06-2012;01:51:00;Maintenance
1167025;XY-LQZ;ESB;6230;10-08-2012;15:22:00;Maintenance
1167031;XY-ZMF;BUD;7730;18-04-2014;1 day;Maintenance
1167032;XY-IWX;MUC;3270;12-08-2010;1 day;Maintenance
1167041;XY-LYP;MSQ;2432;04-06-2015;1 day;Maintenance
1167043;XY-ZWJ;DUB;3700;18-12-2010;20:19:00;Maintenance
1167059;XY-YAZ;DUS;5754;03-08-2013;1 day;Maintenance
1167067;XY-OHF;LYS;6320;09-05-2010;1 day;Maintenance
1167069;XY-ALV;PFO;2163;01-10-2013;23:41:00;Maintenance
161802;XY-JXR;FLR;2140;22-09-2014;19:41:00;Maintenance
161804;XY-ZDY;POZ;2563;08-04-2013;21:26:00;Maintenance
1172055;XY-LYP;VCE;7400;06-02-2014;1 day;Maintenance
1169043;XY-OHF;NAP;1810;10-02-2016;1 day;Maintenance
1169060;XY-ZDY;RMU;2320;22-07-2014;00:36:00;Maintenance
1169069;XY-ALV;FAE;7112;27-12-2010;1 day;Maintenance
162010;XY-ZMF;;7921;17-04-2010;06:17:00;Maintenance
1170014;XY-JXR;STN;5497;18-08-2010;16:45:00;Maintenance
1170017;XY-OZH;AER;5524;14-05-2015;00:12:00;Maintenance
1170025;XY-NMY;TZX;7270;25-11-2011;21:34:00;Maintenance
1170027;XY-PZC;JMK;7170;10-10-2010;20:47:00;Maintenance
1170037;XY-NMY;VNO;1400;03-09-2014;12:01:00;Maintenance
1170047;XY-ALV;TRN;8530;22-10-2016;01:58:00;Maintenance
1170052;XY-LQZ;SUF;5280;08-01-2015;15:12:00;Maintenance
1170059;XY-PZC;;7300;04-01-2013;18:25:00;Maintenance
162110;XY-LQZ;FMM;2571;30-10-2011;01:49:00;Maintenance
1171024;XY-MBJ;TRF;7500;07-11-2015;1 day;Maintenance
1171025;XY-LQZ;DUS;7410;03-06-2016;1 day;Maintenance
1171029;XY-CMJ;BDS;2622;10-05-2016;1 day;Maintenance
1171030;XY-OHF;;7732;12-01-2010;1 day;Maintenance
1171033;XY-OZH;PMI;2312;25-04-2015;08:35:00;Maintenance
1171039;XY-ZDY;ZTH;3697;04-10-2012;21:11:00;Maintenance
1171041;XY-ZMF;FAO;2110;03-03-2016;00:56:00;Maintenance
1171042;XY-OFW;PUY;3425;18-02-2012;08:08:00;Maintenance
1171045;XY-FBA;BIQ;7712;12-04-2016;17:46:00;Maintenance
1171046;XY-OZH;OPO;2423;02-08-2016;08:45:00;Maintenance
1171047;XY-OZH;LCA;7532;09-06-2010;18:22:00;Maintenance
1173018;XY-OZH;LYS;3170;28-04-2015;1 day;Maintenance
1173024;XY-FBA;MLA;7110;27-05-2015;1 day;Maintenance
1173060;XY-IOO;LYS;8397;03-06-2010;1 day;Maintenance
1173061;XY-YTM;ARN;2700;22-04-2010;18:04:00;Maintenance
1173062;XY-IWX;BOO;8097;01-02-2014;1 day;Maintenance
1173068;XY-NHZ;BOO;7410;31-10-2013;02:50:00;Maintenance
162404;XY-YAZ;ZAG;7920;18-04-2010;1 day;Maintenance
162409;XY-IWX;DBV;7730;05-04-2010;03:23:00;Maintenance
1176048;XY-NMY;KEF;5330;21-01-2013;00:23:00;Maintenance
1176053;XY-OZH;KRS;8540;18-05-2010;1 day;Maintenance
1176058;XY-ALV;ACE;7600;02-04-2011;1 day;Maintenance
1174011;XY-YTM;TGD;2425;06-06-2015;15:18:00;Maintenance
1174015;XY-ZWJ;;7311;18-10-2014;1 day;Maintenance
1174048;XY-NHZ;PFO;2550;24-12-2012;06:53:00;Maintenance
1174051;XY-LQZ;AOI;5302;16-05-2012;07:59:00;Maintenance
1174053;XY-CMJ;KEF;5551;31-07-2016;08:04:00;Maintenance
1174058;XY-OZH;SVQ;5242;08-09-2010;1 day;Maintenance
1174060;XY-CMJ;BEG;5530;15-11-2014;1 day;Maintenance
1174061;XY-YTM;CAG;6100;20-11-2012;17:21:00;Maintenance
1174071;XY-ZMF;KRS;1497;08-02-2012;23:15:00;Maintenance
162504;XY-PZC;VRN;3197;14-04-2013;03:40:00;Maintenance
162507;XY-PZC;BRS;2731;29-11-2015;1 day;Maintenance
1175014;XY-IWX;TIA;7520;20-03-2011;04:08:00;Maintenance
1175016;XY-JXR;DEB;3720;13-05-2016;22:20:00;Maintenance
1175023;XY-LYP;PRG;3520;09-05-2015;1 day;Maintenance
1175030;XY-ALV;BGY;6330;30-10-2015;15:42:00;Maintenance
1175040;XY-ZWJ;VST;5346;27-05-2012;20:07:00;Maintenance
1175048;XY-YAZ;WMI;1220;22-05-2010;10:18:00;Maintenance
1175054;XY-ZMF;ARN;7410;09-01-2014;1 day;Maintenance
1175065;XY-OFW;LPL;2220;29-09-2011;1 day;Maintenance
1175069;XY-OZH;DEB;7714;10-09-2011;1 day;Maintenance
1175071;XY-NHZ;AAR;3414;15-04-2013;05:51:00;Maintenance
162603;XY-PZC;ATH;1897;05-02-2013;14:46:00;Maintenance
1176069;XY-ZDY;RUN;2562;27-09-2013;17:03:00;Maintenance
1177016;XY-IOO;DLM;7602;18-08-2011;1 day;Maintenance
1177020;XY-JXR;VCE;5311;04-10-2014;1 day;Maintenance
1179019;XY-YAZ;KUN;3234;24-08-2013;1 day;Maintenance
1179025;XY-LYP;IST;3410;08-01-2013;1 day;Maintenance
1179037;XY-FBA;DSA;2933;25-05-2011;1 day;Maintenance
1179040;XY-IOO;KIV;5315;24-08-2015;21:00:00;Maintenance
1177022;XY-CMJ;BGY;4940;07-05-2012;1 day;Maintenance
