907084;XY-ZDY;05-01-2016;MAREP;7253;01-01-2016;true;A;advanced condition failed
916043;XY-MBJ;14-01-2016;MAREP;8004;03-01-2016;true;B;advanced condition failed
136904;XY-MBJ;09-01-2016;MAREP;3735;29-12-2015;true;B;advanced condition failed
702068;XY-NMY;29-07-2015;PIREP;5657;25-07-2015;true;A;advanced condition failed
653027;XY-ZDY;23-03-2015;PIREP;1340;12-03-2015;true;B;advanced condition failed
960093;XY-ZWJ;12-01-2016;PIREP;2342;01-01-2016;true;B;advanced condition failed
958044;XY-ZDY;04-02-2016;PIREP;334;04-01-2016;true;C;advanced condition failed
712065;XY-FBA;08-01-2015;PIREP;5605;04-01-2015;true;A;advanced condition failed
697030;XY-ZWJ;07-03-2015;PIREP;1433;03-03-2015;true;A;advanced condition failed
703045;XY-MBJ;16-03-2015;PIREP;1738;12-03-2015;true;A;advanced condition failed
703051;XY-IWX;21-06-2015;PIREP;9735;17-06-2015;true;A;advanced condition failed
717011;XY-MBJ;09-03-2015;PIREP;2132;26-02-2015;true;B;advanced condition failed
116604;XY-FBA;08-01-2015;PIREP;709;04-01-2015;true;A;advanced condition failed
715098;XY-FBA;04-07-2014;PIREP;9521;30-06-2014;true;A;advanced condition failed
1005065;XY-MBJ;17-06-2015;PIREP;1629;13-06-2015;true;A;advanced condition failed
1005074;XY-MBJ;21-06-2015;PIREP;2756;17-06-2015;true;A;advanced condition failed
1006042;XY-IWX;11-03-2015;PIREP;1613;07-03-2015;true;A;advanced condition failed
1005067;XY-ZDY;04-03-2015;PIREP;3986;28-02-2015;true;A;advanced condition failed
698028;XY-NMY;07-03-2015;PIREP;666;03-03-2015;true;A;advanced condition failed
698036;XY-ZWJ;10-03-2015;PIREP;9430;06-03-2015;true;A;advanced condition failed
696013;XY-YAZ;12-03-2015;PIREP;7603;08-03-2015;true;A;advanced condition failed
709087;XY-NMY;14-03-2015;PIREP;1118;10-03-2015;true;A;advanced condition failed
695052;XY-YTM;05-03-2015;PIREP;770;01-03-2015;true;A;advanced condition failed
696014;XY-YAZ;05-03-2015;PIREP;8678;01-03-2015;true;A;advanced condition failed
1002021;XY-NMY;13-03-2015;PIREP;8525;09-03-2015;true;A;advanced condition failed
713031;XY-OZH;07-01-2015;PIREP;892;03-01-2015;true;A;advanced condition failed
591055;XY-NHZ;24-03-2015;PIREP;3368;13-03-2015;true;B;advanced condition failed
1003011;XY-IOO;03-03-2015;PIREP;6950;27-02-2015;true;A;advanced condition failed
695073;XY-YTM;13-03-2015;PIREP;5101;09-03-2015;true;A;advanced condition failed
114704;XY-NMY;17-03-2015;PIREP;7769;13-03-2015;true;A;advanced condition failed
704039;XY-ZWJ;21-03-2015;PIREP;5822;17-03-2015;true;A;advanced condition failed
706036;XY-OFW;30-05-2016;PIREP;7471;26-05-2016;true;A;advanced condition failed
133204;XY-OHF;06-02-2015;MAREP;4551;06-01-2015;true;C;advanced condition failed
49812;XY-OZH;07-01-2015;PIREP;9167;03-01-2015;true;A;advanced condition failed
729051;XY-OFW;14-03-2015;MAREP;8630;03-03-2015;true;B;advanced condition failed
909068;XY-OHF;08-01-2015;MAREP;4811;04-01-2015;true;A;advanced condition failed
136007;XY-OZH;11-01-2015;MAREP;2079;07-01-2015;true;A;advanced condition failed
908011;XY-NMY;20-06-2015;MAREP;7745;16-06-2015;true;A;advanced condition failed
912064;XY-MBJ;08-01-2015;MAREP;3634;04-01-2015;true;A;advanced condition failed
913068;XY-FBA;11-01-2015;MAREP;6933;07-01-2015;true;A;advanced condition failed
27023;XY-NMY;06-01-2016;PIREP;9099;02-01-2016;true;A;advanced condition failed
126303;XY-OFW;11-03-2015;MAREP;3746;28-02-2015;true;B;advanced condition failed
836019;XY-ZWJ;28-08-2016;MAREP;2870;28-07-2016;true;C;advanced condition failed
27651;XY-NMY;18-03-2015;MAREP;7328;07-03-2015;true;B;advanced condition failed
43106;XY-FBA;11-01-2015;MAREP;8667;07-01-2015;true;A;advanced condition failed
2340113;XY-NMY;10-01-2016;PIREP;8489;30-12-2015;true;B;advanced condition failed
901019;XY-MBJ;03-03-2015;MAREP;4509;27-02-2015;true;A;advanced condition failed
918043;XY-NMY;14-01-2016;MAREP;8441;03-01-2016;true;B;advanced condition failed
69099;XY-ZWJ;10-01-2016;PIREP;4752;30-12-2015;true;B;advanced condition failed
49626;XY-OZH;06-01-2016;MAREP;9633;02-01-2016;true;A;advanced condition failed
695088;XY-NHZ;19-03-2015;PIREP;6385;15-03-2015;true;A;advanced condition failed
797059;XY-IWX;09-01-2016;MAREP;758;29-12-2015;true;B;advanced condition failed
825045;XY-OFW;14-01-2016;MAREP;9213;03-01-2016;true;B;advanced condition failed
854053;XY-MBJ;12-01-2016;MAREP;7715;01-01-2016;true;B;advanced condition failed
1004089;XY-MBJ;03-01-2016;PIREP;8758;30-12-2015;true;A;advanced condition failed
13134;XY-ZDY;14-03-2015;PIREP;7998;03-03-2015;true;B;advanced condition failed
696056;XY-NMY;19-03-2015;PIREP;6848;15-03-2015;true;A;advanced condition failed
588018;XY-MBJ;28-06-2015;PIREP;9143;17-06-2015;true;B;advanced condition failed
901080;XY-OFW;07-03-2015;MAREP;9576;03-03-2015;true;A;advanced condition failed
22328;XY-OFW;02-01-2016;MAREP;7531;29-12-2015;true;A;advanced condition failed
47521;XY-MBJ;11-01-2016;MAREP;8205;31-12-2015;true;B;advanced condition failed
849072;XY-NMY;31-01-2016;MAREP;8215;31-12-2015;true;C;advanced condition failed
899092;XY-IWX;01-08-2016;MAREP;3648;28-07-2016;true;A;advanced condition failed
899091;XY-ZDY;02-01-2016;MAREP;3663;29-12-2015;true;A;advanced condition failed
8339;XY-IOO;20-03-2015;PIREP;7109;09-03-2015;true;B;advanced condition failed
1005043;XY-ZDY;20-03-2015;PIREP;1397;16-03-2015;true;A;advanced condition failed
699063;XY-ZWJ;03-08-2016;PIREP;4814;30-07-2016;true;A;advanced condition failed
114804;XY-NMY;14-03-2015;PIREP;4067;10-03-2015;true;A;advanced condition failed
43326;XY-FBA;04-01-2016;MAREP;2988;31-12-2015;true;A;advanced condition failed
31498;XY-MBJ;04-01-2016;PIREP;1071;31-12-2015;true;A;advanced condition failed
913062;XY-OHF;05-01-2016;MAREP;8476;01-01-2016;true;A;advanced condition failed
1400107;XY-ZWJ;29-08-2016;PIREP;1112;29-07-2016;true;C;advanced condition failed
8635;XY-IOO;06-03-2015;PIREP;2845;02-03-2015;true;A;advanced condition failed
3209;XY-YTM;18-03-2015;PIREP;5275;14-03-2015;true;A;advanced condition failed
711049;XY-NMY;08-03-2015;PIREP;5775;04-03-2015;true;A;advanced condition failed
4030110;XY-OFW;25-03-2015;PIREP;4185;14-03-2015;true;B;advanced condition failed
915074;XY-ZWJ;09-01-2016;MAREP;7045;29-12-2015;true;B;advanced condition failed
131305;XY-OZH;15-01-2015;MAREP;2451;04-01-2015;true;B;advanced condition failed
2790102;XY-MBJ;02-12-2016;PIREP;5159;21-11-2016;true;B;advanced condition failed
968056;XY-OZH;01-12-2016;PIREP;2037;20-11-2016;true;B;advanced condition failed
1004085;XY-MBJ;06-03-2015;PIREP;521;02-03-2015;true;A;advanced condition failed
707059;XY-IWX;05-03-2015;PIREP;9837;01-03-2015;true;A;advanced condition failed
35489;XY-IWX;07-03-2015;PIREP;5532;03-03-2015;true;A;advanced condition failed
35683;XY-IWX;09-03-2015;PIREP;8742;05-03-2015;true;A;advanced condition failed
1008051;XY-FBA;08-01-2016;PIREP;7595;04-01-2016;true;A;advanced condition failed
1004029;XY-NMY;07-03-2015;PIREP;4608;03-03-2015;true;A;advanced condition failed
705036;XY-OFW;08-09-2015;PIREP;5097;04-09-2015;true;A;advanced condition failed
116903;XY-IWX;24-06-2015;PIREP;2702;13-06-2015;true;B;advanced condition failed
720056;XY-MBJ;23-06-2015;PIREP;1550;12-06-2015;true;B;advanced condition failed
911069;XY-MBJ;11-01-2015;MAREP;5005;07-01-2015;true;A;advanced condition failed
699070;XY-ZWJ;08-01-2016;PIREP;2900;04-01-2016;true;A;advanced condition failed
698079;XY-ZWJ;05-01-2016;PIREP;9237;01-01-2016;true;A;advanced condition failed
699067;XY-ZWJ;06-01-2016;PIREP;2996;02-01-2016;true;A;advanced condition failed
701014;XY-ZWJ;06-01-2016;PIREP;6799;02-01-2016;true;A;advanced condition failed
702067;XY-ZDY;12-03-2015;PIREP;6908;08-03-2015;true;A;advanced condition failed
695017;XY-ALV;21-03-2015;PIREP;591;17-03-2015;true;A;advanced condition failed
115409;XY-MBJ;06-01-2016;PIREP;211;02-01-2016;true;A;advanced condition failed
714065;XY-MBJ;07-01-2015;PIREP;3275;03-01-2015;true;A;advanced condition failed
666085;XY-OHF;29-10-2014;PIREP;6260;30-06-2014;true;D;advanced condition failed
714076;XY-MBJ;29-06-2014;PIREP;5337;25-06-2014;true;A;advanced condition failed
717027;XY-ALV;22-03-2015;PIREP;8337;11-03-2015;true;B;advanced condition failed
721035;XY-OHF;13-01-2015;PIREP;2247;02-01-2015;true;B;advanced condition failed
717032;XY-YTM;16-03-2015;PIREP;9105;05-03-2015;true;B;advanced condition failed
116003;XY-ZDY;08-01-2016;PIREP;9039;04-01-2016;true;A;advanced condition failed
706020;XY-OFW;04-01-2016;PIREP;2983;31-12-2015;true;A;advanced condition failed
712037;XY-MBJ;04-01-2016;PIREP;9113;31-12-2015;true;A;advanced condition failed
833060;XY-NMY;29-03-2015;MAREP;9851;26-02-2015;true;C;advanced condition failed
2168;XY-NHZ;05-03-2015;PIREP;7458;01-03-2015;true;A;advanced condition failed
31454;XY-MBJ;15-03-2015;PIREP;5252;04-03-2015;true;B;advanced condition failed
894037;XY-ZDY;09-03-2015;MAREP;573;05-03-2015;true;A;advanced condition failed
133908;XY-OHF;12-01-2015;MAREP;2582;01-01-2015;true;B;advanced condition failed
712098;XY-MBJ;06-01-2016;PIREP;8177;02-01-2016;true;A;advanced condition failed
713038;XY-OZH;04-01-2016;PIREP;9344;31-12-2015;true;A;advanced condition failed
713056;XY-OZH;02-01-2016;PIREP;8780;29-12-2015;true;A;advanced condition failed
713067;XY-OZH;03-01-2016;PIREP;5286;30-12-2015;true;A;advanced condition failed
713069;XY-MBJ;05-01-2016;PIREP;2443;01-01-2016;true;A;advanced condition failed
714090;XY-MBJ;03-01-2016;PIREP;9197;30-12-2015;true;A;advanced condition failed
715064;XY-OHF;02-01-2016;PIREP;4139;29-12-2015;true;A;advanced condition failed
715081;XY-OHF;07-01-2016;PIREP;9918;03-01-2016;true;A;advanced condition failed
716032;XY-OHF;02-01-2016;PIREP;60;29-12-2015;true;A;advanced condition failed
714053;XY-MBJ;27-10-2013;PIREP;6571;23-10-2013;true;A;advanced condition failed
904044;XY-MBJ;18-03-2015;MAREP;2024;14-03-2015;true;A;advanced condition failed
904061;XY-IWX;19-03-2015;MAREP;6312;15-03-2015;true;A;advanced condition failed
714042;XY-OZH;25-11-2016;PIREP;2205;21-11-2016;true;A;advanced condition failed
723077;XY-OFW;02-02-2016;PIREP;7883;02-01-2016;true;C;advanced condition failed
906076;XY-ZDY;07-03-2015;MAREP;4340;03-03-2015;true;A;advanced condition failed
906036;XY-MBJ;11-03-2015;MAREP;6791;07-03-2015;true;A;advanced condition failed
906075;XY-IWX;17-03-2015;MAREP;4895;13-03-2015;true;A;advanced condition failed
36506;XY-IWX;21-03-2015;MAREP;8639;17-03-2015;true;A;advanced condition failed
756025;XY-NMY;13-01-2016;MAREP;315;02-01-2016;true;B;advanced condition failed
768036;XY-ZWJ;09-03-2015;MAREP;3611;26-02-2015;true;B;advanced condition failed
805052;XY-MBJ;17-03-2015;MAREP;4262;06-03-2015;true;B;advanced condition failed
792048;XY-MBJ;01-02-2016;MAREP;4787;01-01-2016;true;C;advanced condition failed
797035;XY-OFW;29-01-2016;MAREP;1367;29-12-2015;true;C;advanced condition failed
26064;XY-NMY;29-11-2016;PIREP;5469;25-11-2016;true;A;advanced condition failed
129310;XY-ZDY;10-06-2016;MAREP;7849;30-05-2016;true;B;advanced condition failed
30843;XY-MBJ;05-01-2016;PIREP;406;01-01-2016;true;A;advanced condition failed
47145;XY-MBJ;24-09-2013;MAREP;6497;20-09-2013;true;A;advanced condition failed
869059;XY-MBJ;11-01-2016;MAREP;8032;31-12-2015;true;B;advanced condition failed
131310;XY-OZH;03-02-2016;MAREP;2477;03-01-2016;true;C;advanced condition failed
890065;XY-IWX;20-03-2015;MAREP;6032;16-03-2015;true;A;advanced condition failed
870073;XY-MBJ;11-01-2016;MAREP;5882;31-12-2015;true;B;advanced condition failed
876044;XY-OZH;09-01-2016;MAREP;4063;29-12-2015;true;B;advanced condition failed
893056;XY-ZWJ;05-01-2016;MAREP;6100;01-01-2016;true;A;advanced condition failed
894043;XY-ZDY;03-06-2016;MAREP;5634;30-05-2016;true;A;advanced condition failed
895013;XY-NMY;31-05-2016;MAREP;4106;27-05-2016;true;A;advanced condition failed
898076;XY-IWX;08-01-2016;MAREP;103;04-01-2016;true;A;advanced condition failed
897036;XY-YTM;18-03-2015;MAREP;8400;14-03-2015;true;A;advanced condition failed
897057;XY-NMY;06-01-2016;MAREP;5814;02-01-2016;true;A;advanced condition failed
902053;XY-OFW;23-11-2016;MAREP;7611;19-11-2016;true;A;advanced condition failed
904068;XY-MBJ;19-03-2015;MAREP;1416;15-03-2015;true;A;advanced condition failed
2460115;XY-MBJ;05-05-2016;PIREP;2868;04-04-2016;true;C;advanced condition failed
907069;XY-IWX;16-03-2015;MAREP;8085;12-03-2015;true;A;advanced condition failed
910019;XY-OZH;24-11-2016;MAREP;400;20-11-2016;true;A;advanced condition failed
1008053;XY-OHF;27-07-2013;PIREP;5841;23-07-2013;true;A;advanced condition failed
1008048;XY-FBA;21-03-2011;PIREP;8156;17-03-2011;true;A;advanced condition failed
915050;XY-ZWJ;18-03-2015;MAREP;9492;07-03-2015;true;B;advanced condition failed
5577;XY-ZWJ;15-03-2015;PIREP;8356;04-03-2015;true;B;advanced condition failed
22082;XY-OFW;01-02-2016;MAREP;9348;01-01-2016;true;C;advanced condition failed
694097;XY-ALV;08-03-2015;PIREP;8376;04-03-2015;true;A;advanced condition failed
698097;XY-ZWJ;20-06-2015;PIREP;3541;16-06-2015;true;A;advanced condition failed
698094;XY-ZWJ;05-03-2015;PIREP;3653;01-03-2015;true;A;advanced condition failed
699022;XY-ZWJ;15-03-2015;PIREP;9596;11-03-2015;true;A;advanced condition failed
114907;XY-ZWJ;03-03-2015;PIREP;1901;27-02-2015;true;A;advanced condition failed
699026;XY-NHZ;18-03-2015;PIREP;9595;14-03-2015;true;A;advanced condition failed
2930102;XY-ZDY;14-03-2015;PIREP;1207;03-03-2015;true;B;advanced condition failed
938086;XY-ZWJ;17-03-2015;PIREP;3875;06-03-2015;true;B;advanced condition failed
701044;XY-ZWJ;10-03-2015;PIREP;4369;06-03-2015;true;A;advanced condition failed
701052;XY-ZDY;24-11-2016;PIREP;2835;20-11-2016;true;A;advanced condition failed
701054;XY-NMY;08-03-2015;PIREP;163;04-03-2015;true;A;advanced condition failed
703076;XY-IWX;17-03-2015;PIREP;7307;13-03-2015;true;A;advanced condition failed
703087;XY-NMY;10-03-2015;PIREP;9480;06-03-2015;true;A;advanced condition failed
115407;XY-NMY;15-03-2015;PIREP;5837;11-03-2015;true;A;advanced condition failed
705034;XY-OFW;20-03-2015;PIREP;9208;16-03-2015;true;A;advanced condition failed
706061;XY-ZWJ;05-03-2015;PIREP;8255;01-03-2015;true;A;advanced condition failed
704012;XY-ZWJ;21-03-2015;PIREP;9555;17-03-2015;true;A;advanced condition failed
706071;XY-ZWJ;25-11-2016;PIREP;5858;21-11-2016;true;A;advanced condition failed
957011;XY-IWX;15-01-2016;PIREP;3575;04-01-2016;true;B;advanced condition failed
38034;XY-IWX;28-03-2015;PIREP;6389;17-03-2015;true;B;advanced condition failed
712023;XY-ZDY;19-03-2015;PIREP;5112;15-03-2015;true;A;advanced condition failed
709043;XY-ZDY;23-11-2016;PIREP;9436;19-11-2016;true;A;advanced condition failed
709036;XY-ZDY;20-06-2015;PIREP;7984;16-06-2015;true;A;advanced condition failed
713034;XY-MBJ;11-01-2015;PIREP;1383;07-01-2015;true;A;advanced condition failed
713035;XY-OZH;06-01-2015;PIREP;7135;02-01-2015;true;A;advanced condition failed
712075;XY-FBA;25-09-2013;PIREP;2147;21-09-2013;true;A;advanced condition failed
980109;XY-ZWJ;01-12-2016;PIREP;3237;20-11-2016;true;B;advanced condition failed
716093;XY-OHF;11-01-2015;PIREP;3912;07-01-2015;true;A;advanced condition failed
116710;XY-ZDY;13-03-2015;PIREP;1126;02-03-2015;true;B;advanced condition failed
33945;XY-MBJ;19-03-2015;MAREP;1218;08-03-2015;true;B;advanced condition failed
728022;XY-ZWJ;18-03-2015;MAREP;7259;14-03-2015;true;A;advanced condition failed
11676;XY-ZWJ;15-03-2015;MAREP;5642;11-03-2015;true;A;advanced condition failed
34381;XY-MBJ;15-03-2015;MAREP;5151;11-03-2015;true;A;advanced condition failed
768067;XY-IOO;16-10-2016;MAREP;4545;05-10-2016;true;B;advanced condition failed
22836;XY-OFW;13-03-2015;MAREP;7203;09-03-2015;true;A;advanced condition failed
781011;XY-ZWJ;21-03-2015;MAREP;3462;10-03-2015;true;B;advanced condition failed
813030;XY-OFW;10-03-2015;MAREP;1922;27-02-2015;true;B;advanced condition failed
828049;XY-MBJ;24-03-2015;MAREP;9966;13-03-2015;true;B;advanced condition failed
26132;XY-NMY;02-03-2015;PIREP;5606;26-02-2015;true;A;advanced condition failed
29465;XY-NMY;13-03-2015;PIREP;3484;09-03-2015;true;A;advanced condition failed
833055;XY-ZDY;24-03-2015;MAREP;6912;13-03-2015;true;B;advanced condition failed
16207;XY-ZDY;10-11-2015;PIREP;9307;06-11-2015;true;A;advanced condition failed
2010110;XY-NMY;28-03-2015;PIREP;4076;17-03-2015;true;B;advanced condition failed
853061;XY-MBJ;14-03-2015;MAREP;205;03-03-2015;true;B;advanced condition failed
43034;XY-FBA;12-07-2011;PIREP;9955;08-07-2011;true;A;advanced condition failed
46004;XY-MBJ;27-11-2016;PIREP;8401;23-11-2016;true;A;advanced condition failed
46578;XY-MBJ;24-11-2016;PIREP;3710;20-11-2016;true;A;advanced condition failed
883050;XY-OHF;03-02-2015;MAREP;6284;03-01-2015;true;C;advanced condition failed
894026;XY-NMY;19-03-2015;MAREP;2869;15-03-2015;true;A;advanced condition failed
894042;XY-IWX;05-03-2015;MAREP;7758;01-03-2015;true;A;advanced condition failed
908059;XY-OFW;17-03-2015;MAREP;5129;13-03-2015;true;A;advanced condition failed
908048;XY-NMY;04-03-2015;MAREP;6744;28-02-2015;true;A;advanced condition failed
117908;XY-ZWJ;14-01-2016;MAREP;2798;03-01-2016;true;B;advanced condition failed
912069;XY-OHF;23-09-2015;MAREP;1580;19-09-2015;true;A;advanced condition failed
765073;XY-NHZ;04-02-2016;MAREP;5834;04-01-2016;true;C;advanced condition failed
917078;XY-NMY;10-01-2016;MAREP;7851;30-12-2015;true;B;advanced condition failed
42313;XY-OHF;14-02-2016;PIREP;785;03-02-2016;true;B;advanced condition failed
42240;XY-OHF;05-01-2016;PIREP;2959;01-01-2016;true;A;advanced condition failed
999081;XY-FBA;07-12-2014;PIREP;6921;26-11-2014;true;B;advanced condition failed
144;XY-ALV;03-01-2016;MAREP;9380;30-12-2015;true;A;advanced condition failed
24326;XY-OFW;05-03-2015;PIREP;1440;01-03-2015;true;A;advanced condition failed
891033;XY-ALV;14-03-2015;MAREP;7929;10-03-2015;true;A;advanced condition failed
902011;XY-OFW;20-06-2015;MAREP;9014;16-06-2015;true;A;advanced condition failed
902019;XY-OFW;15-06-2015;MAREP;2638;11-06-2015;true;A;advanced condition failed
902026;XY-OFW;30-05-2016;MAREP;6934;26-05-2016;true;A;advanced condition failed
912050;XY-OHF;04-10-2011;MAREP;2969;30-09-2011;true;A;advanced condition failed
703064;XY-ZWJ;05-01-2016;PIREP;1576;01-01-2016;true;A;advanced condition failed
892057;XY-YAZ;15-03-2015;MAREP;8005;11-03-2015;true;A;advanced condition failed
700092;XY-ZWJ;17-03-2015;PIREP;5879;13-03-2015;true;A;advanced condition failed
898069;XY-NMY;10-03-2015;MAREP;9841;06-03-2015;true;A;advanced condition failed
907091;XY-IWX;03-03-2015;MAREP;409;27-02-2015;true;A;advanced condition failed
910044;XY-OZH;11-01-2015;MAREP;9916;07-01-2015;true;A;advanced condition failed
711071;XY-MBJ;15-03-2015;PIREP;3154;11-03-2015;true;A;advanced condition failed
911092;XY-MBJ;22-03-2011;MAREP;8565;18-03-2011;true;A;advanced condition failed
768070;XY-ZWJ;02-02-2016;MAREP;133;02-01-2016;true;C;advanced condition failed
898060;XY-ZWJ;02-03-2015;MAREP;8657;26-02-2015;true;A;advanced condition failed
757066;XY-NHZ;12-03-2015;MAREP;696;01-03-2015;true;B;advanced condition failed
757090;XY-ZWJ;09-03-2015;MAREP;1607;26-02-2015;true;B;advanced condition failed
864036;XY-OZH;17-04-2011;MAREP;405;06-04-2011;true;B;advanced condition failed
18792;XY-ZWJ;06-06-2016;PIREP;3591;26-05-2016;true;B;advanced condition failed
5868;XY-ZWJ;06-01-2016;PIREP;2320;02-01-2016;true;A;advanced condition failed
48935;XY-OZH;25-03-2011;MAREP;3099;21-03-2011;true;A;advanced condition failed
47768;XY-MBJ;23-03-2011;MAREP;3643;19-03-2011;true;A;advanced condition failed
720045;XY-NMY;02-03-2016;PIREP;6818;20-02-2016;true;B;advanced condition failed
14248;XY-ZDY;20-03-2015;MAREP;1292;16-03-2015;true;A;advanced condition failed
898095;XY-MBJ;18-03-2015;MAREP;2713;14-03-2015;true;A;advanced condition failed
828078;XY-ZDY;16-03-2015;MAREP;2393;05-03-2015;true;B;advanced condition failed
4686;XY-YAZ;11-03-2015;PIREP;6961;28-02-2015;true;B;advanced condition failed
566057;XY-ZWJ;27-03-2015;PIREP;9048;16-03-2015;true;B;advanced condition failed
707041;XY-MBJ;02-03-2015;PIREP;8723;26-02-2015;true;A;advanced condition failed
710063;XY-IWX;15-03-2015;PIREP;9190;11-03-2015;true;A;advanced condition failed
710049;XY-ZDY;20-03-2015;PIREP;3609;16-03-2015;true;A;advanced condition failed
669089;XY-OZH;14-01-2015;PIREP;3511;03-01-2015;true;B;advanced condition failed
891039;XY-ALV;09-03-2015;MAREP;4921;05-03-2015;true;A;advanced condition failed
1387;XY-YTM;25-03-2015;MAREP;9081;14-03-2015;true;B;advanced condition failed
898045;XY-NMY;12-03-2015;MAREP;5861;08-03-2015;true;A;advanced condition failed
898070;XY-MBJ;20-03-2015;MAREP;3960;16-03-2015;true;A;advanced condition failed
896028;XY-ZWJ;12-03-2015;MAREP;2308;08-03-2015;true;A;advanced condition failed
898046;XY-NMY;19-03-2015;MAREP;4014;15-03-2015;true;A;advanced condition failed
898065;XY-MBJ;20-03-2015;MAREP;8031;16-03-2015;true;A;advanced condition failed
912011;XY-MBJ;28-09-2013;MAREP;2752;24-09-2013;true;A;advanced condition failed
912016;XY-MBJ;12-07-2011;MAREP;2801;08-07-2011;true;A;advanced condition failed
1002045;XY-OFW;04-03-2015;PIREP;7245;28-02-2015;true;A;advanced condition failed
707090;XY-IWX;02-03-2015;PIREP;8888;26-02-2015;true;A;advanced condition failed
717033;XY-YTM;17-03-2015;PIREP;2937;06-03-2015;true;B;advanced condition failed
102609;XY-YTM;16-03-2015;PIREP;6458;05-03-2015;true;B;advanced condition failed
576070;XY-YTM;13-03-2015;PIREP;8758;02-03-2015;true;B;advanced condition failed
708035;XY-ZDY;04-03-2015;PIREP;9107;28-02-2015;true;A;advanced condition failed
708029;XY-ZDY;18-03-2015;PIREP;443;14-03-2015;true;A;advanced condition failed
708030;XY-IWX;05-03-2015;PIREP;2596;01-03-2015;true;A;advanced condition failed
145404;XY-NMY;04-03-2015;PIREP;6687;28-02-2015;true;A;advanced condition failed
1003097;XY-ZWJ;11-03-2015;PIREP;8262;07-03-2015;true;A;advanced condition failed
43703;XY-FBA;06-12-2016;PIREP;6233;25-11-2016;true;B;advanced condition failed
697042;XY-IWX;05-03-2015;PIREP;7996;01-03-2015;true;A;advanced condition failed
931020;XY-NMY;12-03-2015;PIREP;5806;01-03-2015;true;B;advanced condition failed
716016;XY-FBA;03-08-2016;PIREP;9806;30-07-2016;true;A;advanced condition failed
892033;XY-YAZ;03-03-2015;MAREP;7123;27-02-2015;true;A;advanced condition failed
140606;XY-ZDY;15-03-2015;PIREP;950;04-03-2015;true;B;advanced condition failed
892028;XY-YAZ;14-03-2015;MAREP;3851;10-03-2015;true;A;advanced condition failed
1003036;XY-ZWJ;31-07-2016;PIREP;7445;27-07-2016;true;A;advanced condition failed
1003039;XY-ZWJ;03-08-2016;PIREP;2820;30-07-2016;true;A;advanced condition failed
909036;XY-MBJ;16-03-2015;MAREP;5208;12-03-2015;true;A;advanced condition failed
901084;XY-OFW;09-03-2015;MAREP;9670;05-03-2015;true;A;advanced condition failed
714024;XY-MBJ;26-01-2013;PIREP;6502;22-01-2013;true;A;advanced condition failed
912019;XY-MBJ;09-09-2015;MAREP;5306;05-09-2015;true;A;advanced condition failed
907023;XY-ZDY;21-03-2015;MAREP;8997;17-03-2015;true;A;advanced condition failed
42377;XY-OHF;18-10-2011;MAREP;2402;14-10-2011;true;A;advanced condition failed
697052;XY-ZDY;03-03-2015;PIREP;9211;27-02-2015;true;A;advanced condition failed
705012;XY-LYP;17-03-2015;PIREP;9962;13-03-2015;true;A;advanced condition failed
706060;XY-ZWJ;13-03-2015;PIREP;5877;09-03-2015;true;A;advanced condition failed
912054;XY-OHF;29-10-2013;MAREP;7080;25-10-2013;true;A;advanced condition failed
919030;XY-OHF;01-03-2012;MAREP;5901;19-02-2012;true;B;advanced condition failed
787055;XY-MBJ;27-03-2015;MAREP;8315;16-03-2015;true;B;advanced condition failed
897024;XY-ZWJ;14-03-2015;MAREP;6899;10-03-2015;true;A;advanced condition failed
936058;XY-IOO;18-03-2015;PIREP;4388;07-03-2015;true;B;advanced condition failed
904043;XY-ZDY;08-03-2015;MAREP;2063;04-03-2015;true;A;advanced condition failed
1003044;XY-IOO;14-03-2015;PIREP;8421;10-03-2015;true;A;advanced condition failed
1003030;XY-ZWJ;15-03-2015;PIREP;2552;11-03-2015;true;A;advanced condition failed
1003053;XY-ZWJ;05-03-2015;PIREP;310;01-03-2015;true;A;advanced condition failed
897027;XY-ZWJ;05-06-2016;MAREP;6762;01-06-2016;true;A;advanced condition failed
900014;XY-MBJ;04-03-2015;MAREP;3562;28-02-2015;true;A;advanced condition failed
910067;XY-OZH;05-01-2015;MAREP;7567;01-01-2015;true;A;advanced condition failed
914036;XY-OHF;20-06-2015;MAREP;9944;16-06-2015;true;A;advanced condition failed
908094;XY-IWX;30-05-2016;MAREP;7616;26-05-2016;true;A;advanced condition failed
908089;XY-ZDY;09-03-2015;MAREP;1046;05-03-2015;true;A;advanced condition failed
136604;XY-NMY;07-06-2016;MAREP;4859;27-05-2016;true;B;advanced condition failed
594039;XY-IWX;29-06-2016;PIREP;1808;29-05-2016;true;C;advanced condition failed
702058;XY-OFW;01-06-2016;PIREP;92;28-05-2016;true;A;advanced condition failed
702027;XY-ZDY;19-03-2015;PIREP;7977;15-03-2015;true;A;advanced condition failed
702088;XY-IWX;07-03-2015;PIREP;3578;03-03-2015;true;A;advanced condition failed
115307;XY-MBJ;17-03-2015;PIREP;5316;13-03-2015;true;A;advanced condition failed
703024;XY-IWX;09-03-2015;PIREP;9209;05-03-2015;true;A;advanced condition failed
1004050;XY-ZDY;29-11-2016;PIREP;2561;25-11-2016;true;A;advanced condition failed
681047;XY-MBJ;18-07-2015;PIREP;9134;17-06-2015;true;C;advanced condition failed
